Ticker,FiscalDate,Gross Margin (calc),Operating Margin (calc),Net Margin (calc),EBITDA Margin (calc),FCF Margin (calc),ROE (calc),ROA (calc),ROIC (calc),ROCE (calc),P/E (calc),P/S (calc),P/B (calc),P/FCF (calc),EV/EBITDA (calc),EV/Revenue (calc),EV/FCF (calc),Earnings Yield (calc),Debt/Equity (calc),Debt/Assets (calc),Net Debt/EBITDA (calc),Interest Coverage (calc),Current Ratio (calc),Quick Ratio (calc),Asset Turnover (calc),Receivables Turnover (calc),Cash Conversion Cycle (calc),Cash Conversion Ratio (calc),CapEx/Revenue (calc),SBC/Revenue (calc)
STLD,2025-03-31,0.111358,0.068168,0.0497,0.097625,-0.034996,0.024607,0.013631,0.017741,0.021428,156.405233,7.773412,3.848688,-222.124829,88.551416,8.644798,-247.024645,0.006394,0.475492,0.2634,7.054801,24.135273,2.742916,1.375561,0.274267,2.539047,316.857913,0.702751,0.069923,0.0039
STLD,2025-06-30,0.135477,0.090591,0.065437,0.117875,0.002909,0.033701,0.019212,0.025397,0.029516,113.694666,7.439789,3.831606,2557.496443,70.191353,8.273777,2844.187451,0.008795,0.426557,0.243174,6.17524,23.315517,3.128282,1.335674,0.293603,2.683827,324.084746,1.009658,0.06316,0.003081
STLD,2025-09-30,0.156969,0.113944,0.08361,0.13792,0.115346,0.044878,0.025286,0.033845,0.03765,84.133799,7.034391,3.775766,60.985055,56.720933,7.822934,67.821376,0.011886,0.4205,0.236921,4.52331,38.857953,3.106927,1.47376,0.302424,2.740251,310.832699,1.790029,0.034317,0.002949
STLD,2025-12-31,0.119911,0.076444,0.06027,0.109615,0.019079,0.029701,0.016202,0.021822,0.02361,127.666691,7.694423,3.791768,403.290975,78.063862,8.556955,448.499209,0.007833,0.470144,0.256469,7.112371,12.521812,3.055323,1.293745,0.268825,2.623256,374.70503,1.025106,0.042704,0.005356
STLD,2026-03-31,0.146637,0.111473,0.077511,0.135591,0.001986,0.04402,0.024129,0.033843,0.037558,84.185727,6.525356,3.705846,3285.629561,53.519895,7.256838,3653.943053,0.011878,0.458359,0.25124,5.163795,16.439156,3.130378,1.329997,0.311291,2.531011,352.005884,0.367632,0.02651,0.003353
STT,2024-12-31,,,0.229484,,-2.250586,0.030917,0.002217,,,64.027097,14.693206,1.979516,-6.528613,,,,0.015618,1.307431,0.093738,,,,,0.009659,0.751873,,-9.489144,0.072978,
STT,2025-03-31,,,0.196102,,0.66078,0.024127,0.001728,,,77.846611,15.265901,1.878211,23.102865,,,,0.012846,1.374756,0.098459,,,,,0.008812,0.624929,,3.720497,0.068819,
STT,2025-06-30,,,0.199769,,-2.525223,0.025378,0.00184,,,72.342305,14.451778,1.835911,-5.72297,,,,0.013823,1.309371,0.094912,,,,,0.009209,0.710424,,-12.180375,0.091957,
STT,2025-09-30,,,0.242877,,2.160226,0.031148,0.00232,,,58.226733,14.141951,1.813661,6.546516,,,,0.017174,1.248571,0.093009,,,,,0.009553,0.705332,,9.176539,0.068547,
STT,2025-12-31,,,0.203709,,2.665667,0.026831,0.002041,,,67.112741,13.671453,1.800697,5.128718,,,,0.0149,1.040336,0.079126,,,,,0.010018,0.731061,,13.443106,0.072812,
STT,2026-03-31,,,0.201264,,-3.270021,0.027539,0.001948,,,65.619394,13.206854,1.807123,-4.038767,,,,0.015239,1.05306,0.074494,,,,,0.00968,0.690558,,-15.893979,0.071128,
STX,2024-12-31,0.349247,0.210323,0.144516,0.213763,0.064516,-0.311399,0.042216,0.102052,0.086974,525.643435,75.963954,-163.685073,1177.441294,361.465193,77.268043,1197.654671,0.001902,-5.263207,0.713532,8.935614,5.166667,1.233412,0.737285,0.292122,3.960818,69.475887,0.657738,0.030538,0.021075
STX,2025-03-31,0.351852,0.204167,0.157407,0.229167,0.1,-0.410133,0.04495,0.097838,0.083851,519.459394,81.766757,-213.047279,817.667565,362.925658,83.170463,831.704633,0.001925,-6.207479,0.680328,8.751515,5.61039,1.360697,0.750415,0.285563,3.472669,106.410053,0.761765,0.019907,0.025
STX,2025-06-30,0.373977,0.237725,0.199673,0.256956,0.173895,-1.077263,0.060825,0.126877,0.105488,361.91843,72.265219,-389.881223,415.567515,286.064014,73.50581,422.701649,0.002763,-11.02649,0.622585,6.535032,7.56,1.379532,0.835725,0.304624,2.548488,104.097994,1.040984,0.033961,0.024141
STX,2025-09-30,0.394447,0.268924,0.208825,0.291366,0.162419,-8.714286,0.065032,0.1282,0.160462,321.705271,67.17999,-2803.431652,413.621063,234.527677,68.333283,420.721782,0.003108,-79.269841,0.591566,5.067885,8.675,0.979354,0.615983,0.311419,2.45014,108.390062,0.969035,0.039939,0.019779
STX,2025-12-31,0.416283,0.299469,0.209912,0.299823,0.214867,1.291939,0.068098,0.14312,0.157469,297.835066,62.519007,384.784736,290.965723,212.099411,63.592283,295.960792,0.003358,10.466231,0.551677,4.076741,10.819444,1.119117,0.720819,0.324414,2.267255,100.560079,1.219224,0.041062,0.018761
STX,2026-03-31,0.464974,0.356684,0.24036,0.320694,0.306234,0.683105,0.084121,0.193823,0.164927,236.117906,56.753276,161.293328,185.326541,180.008217,57.727571,188.50808,0.004235,3.815525,0.469861,2.722445,13.705882,1.326442,0.854366,0.349978,2.599833,104.441686,1.489305,0.051735,0.017352
STZ,2024-11-30,0.521268,0.321861,0.24998,0.365411,0.185405,0.078782,0.027006,0.038182,0.040031,36.848145,9.211289,2.902962,49.682077,37.120167,13.564123,73.159559,0.027138,1.550244,0.531413,12.779518,7.25441,1.103527,0.456035,0.108032,2.946424,456.138823,1.112518,0.092702,0.007996
STZ,2025-02-28,0.515063,0.281582,-0.173413,-0.063072,0.14421,-0.054534,-0.017333,0.033156,-0.013759,-60.471017,10.486449,3.2977,72.71635,-244.829938,15.441866,107.078778,-0.016537,1.760171,0.559456,-83.733333,-2.419162,0.920995,0.56483,0.099952,2.938493,297.201425,-1.584599,0.130579,0.005314
STZ,2025-05-31,0.503618,0.304533,0.205209,0.32493,0.1767,0.071034,0.023182,0.034842,0.038344,43.973596,9.023766,3.123635,51.068345,40.894868,13.287987,75.200915,0.022741,1.592045,0.519569,14.063999,7.077535,1.066918,0.684713,0.112969,3.09234,244.456219,1.234644,0.07666,0.004135
STZ,2025-08-31,0.528013,0.352277,0.187827,0.392825,0.255865,0.06213,0.021756,0.030072,0.046477,48.701229,9.14743,3.025808,35.75106,34.290259,13.470087,52.645379,0.020533,1.405912,0.492306,10.745844,9.796629,1.082537,0.541175,0.11583,3.716297,228.038843,1.828541,0.087586,0.008746
STZ,2025-11-30,0.532302,0.311319,0.226201,0.367959,0.166862,0.065207,0.023188,0.031103,0.036847,45.13678,10.209993,2.943245,61.188387,40.859869,15.03477,90.103226,0.022155,1.382969,0.491796,12.851693,8.301386,1.338625,0.703985,0.102512,3.138218,257.694626,1.226929,0.110671,0.007153
STZ,2026-02-28,0.495625,0.276638,0.105093,0.285595,0.179096,0.024968,0.009214,0.018222,0.022727,112.461708,11.818963,2.807925,65.99236,60.939618,17.404065,97.177338,0.008892,1.386049,0.511523,19.084792,5.112412,1.080489,0.547401,0.087678,2.91735,303.637536,2.7889,0.113999,0.010259
STZ,2026-05-31,0.542854,0.354997,0.268755,0.388581,0.199203,0.079195,0.029572,0.040634,0.045139,34.712103,9.329047,2.749016,46.83197,35.353101,13.737529,68.962622,0.028808,1.275958,0.476455,11.041151,9.665906,0.913488,0.47714,0.110034,3.347599,257.547451,1.012236,0.072841,0.006166
SW,2024-12-31,0.191272,0.059159,0.019366,0.135164,0.02812,0.00841,0.003336,0.009433,0.011722,159.135323,3.081809,1.33835,109.593194,36.122158,4.882409,173.6249,0.006284,0.783122,0.310679,12.502453,2.093137,1.371199,0.887086,0.172285,1.831188,214.889213,5.349315,0.075474,0.006897
SW,2025-03-31,0.205982,0.078892,0.050157,0.155172,-0.031609,0.021496,0.0086,0.01844,0.015724,60.504576,3.034712,1.300591,-96.007261,30.983568,4.807795,-152.101152,0.016528,0.795958,0.318462,11.29798,3.0,1.427804,0.934856,0.171471,1.683377,246.787361,0.611979,0.062304,0.005617
SW,2025-06-30,0.190806,0.069521,-0.003526,0.110705,0.038665,-0.00153,-0.000612,0.0,0.006972,-829.777042,2.926166,1.269812,75.679991,41.875402,4.635829,119.897325,-0.001205,0.784992,0.313973,15.455063,1.278846,1.446318,0.94915,0.173567,1.639141,245.060461,-29.607143,0.065743,0.004534
SW,2025-09-30,0.196051,0.075722,0.030738,0.149819,0.06535,0.013346,0.005398,0.013578,0.014127,94.446167,2.903131,1.260444,44.42401,30.699315,4.599335,70.3795,0.010588,0.765529,0.309662,11.059216,2.647059,1.481688,0.966916,0.175624,1.714439,242.624117,4.605691,0.076221,0.004373
SW,2025-12-31,0.182322,0.06095,0.012797,0.142876,0.080739,0.005293,0.002148,0.00806,0.010711,239.52327,3.065139,1.267734,37.963656,33.987515,4.856,60.144573,0.004175,0.751514,0.305003,11.893813,1.751073,1.477775,0.954983,0.167859,1.776007,211.170587,12.319588,0.076913,0.003298
SW,2026-03-31,0.164419,0.039808,0.008428,0.130965,-0.054461,0.0036,0.001439,0.007126,0.007449,357.442418,3.012676,1.286619,-55.318469,36.444038,4.772884,-87.639235,0.002798,0.789401,0.315586,13.446535,1.424242,1.442713,0.95283,0.170733,1.660637,233.332524,3.138462,0.080913,0.003631
SWK,2024-12-31,0.307512,0.077651,0.052385,0.101976,0.151754,0.022351,0.00892,0.01949,0.014163,71.921131,3.76762,1.607522,24.827185,54.428644,5.55039,36.574969,0.013904,0.714412,0.285122,15.320242,2.096154,1.297098,0.374484,0.170283,3.914668,390.633895,3.484351,0.030775,0.005268
SWK,2025-03-31,0.299311,0.055093,0.024141,0.10212,-0.12952,0.010224,0.004018,0.00938,0.01573,155.06005,3.743371,1.585395,-28.901914,54.001642,5.514669,-42.577789,0.006449,0.762283,0.299597,16.723326,2.009494,1.104021,0.362594,0.166455,2.755611,435.093448,-4.646018,0.017358,0.009721
SWK,2025-06-30,0.270329,0.049022,0.025829,0.072468,0.034143,0.011244,0.00453,0.012287,0.009798,137.560633,3.553034,1.546665,104.064057,72.228848,5.234266,153.305328,0.00727,0.736754,0.296862,22.264428,1.206816,1.04334,0.339619,0.1754,2.986751,394.000565,2.103042,0.020176,0.007097
SWK,2025-09-30,0.313924,0.103328,0.013685,0.078514,0.041347,0.005726,0.002363,0.024894,0.010364,272.712616,3.73201,1.56143,90.260325,70.024509,5.497931,132.969914,0.003667,0.736591,0.303973,21.513394,1.275755,1.108844,0.351045,0.172659,3.080203,441.388187,4.303502,0.017545,0.004899
SWK,2025-12-31,0.331624,0.114015,0.042935,0.131195,0.239619,0.017472,0.007447,0.019539,0.022484,88.605743,3.804328,1.5481,15.876575,42.718717,5.604469,23.38909,0.011286,0.662293,0.282286,11.550683,2.731207,1.139791,0.347313,0.173444,4.754323,372.32042,6.041087,0.019758,0.003067
SWK,2026-03-31,0.300879,0.06016,0.015495,0.080829,-0.116291,0.006639,0.002759,0.010508,0.01246,235.191753,3.644298,1.561535,-31.337868,66.420803,5.368716,-46.166393,0.004252,0.724231,0.300984,19.837568,1.749779,1.138229,0.428192,0.178076,2.995639,371.443482,-6.52349,0.015209,0.007332
SWKS,2024-12-31,0.41357,0.170987,0.151614,0.293121,0.307347,0.02531,0.019445,0.02102,0.02544,55.102432,8.354323,1.394628,27.182077,27.759878,8.137009,26.475012,0.018148,0.186386,0.143198,,29.0,5.941684,4.734472,0.128254,2.054808,499.468294,2.328395,0.045672,0.047824
SWKS,2025-03-31,0.410827,0.12264,0.072073,0.234368,0.381137,0.011565,0.008712,0.011308,0.015015,129.935867,9.36487,1.502718,24.570862,38.918504,9.121269,23.93172,0.007696,0.203626,0.153392,,16.058824,4.950261,3.844097,0.120877,2.563055,457.753646,5.959243,0.048363,0.065778
SWKS,2025-06-30,0.415544,0.116166,0.108808,0.243005,0.254922,0.018576,0.013611,0.015809,0.018219,85.015181,9.250357,1.579229,36.286968,37.076306,9.009735,35.343064,0.011763,0.213675,0.15656,,17.969697,2.387054,1.800747,0.125087,2.435639,474.086754,2.992381,0.070674,0.057098
SWKS,2025-09-30,0.406744,0.102345,0.128522,0.223414,0.125614,0.024561,0.01786,0.016674,0.019549,63.130085,8.11361,1.550537,64.591853,35.371822,7.902558,62.911678,0.01584,0.208977,0.151964,,18.681159,2.325423,1.755063,0.138967,1.839492,488.489492,1.414427,0.056172,0.057717
SWKS,2025-12-31,0.412594,0.111261,0.076492,0.22542,0.313695,0.013753,0.010066,0.012312,0.017648,112.709521,8.621397,1.550052,27.483356,37.251045,8.397135,26.768454,0.008872,0.20714,0.151616,,18.412698,2.396139,1.803475,0.131598,2.598896,475.437696,4.993687,0.068283,0.055727
SWKS,2026-03-31,0.408287,0.056162,0.037724,0.175162,-0.039737,0.006175,0.004509,0.006146,0.008039,250.747024,9.459144,1.548251,-238.042508,52.597664,9.213091,-231.850503,0.003988,0.206327,0.150659,,7.053333,2.375618,1.702516,0.119516,2.808631,534.829405,1.412921,0.093038,0.06146
SYF,2024-12-31,,,0.203631,,0.619048,0.046683,0.006479,,,31.994287,6.515017,1.493581,10.524258,,5.760946,9.306144,0.031256,0.932569,0.129429,,,,,0.031817,,,3.040052,,
SYF,2025-03-31,,,0.203604,,0.591716,0.045655,0.006204,,,32.712785,6.660457,1.493491,11.256172,,5.889553,9.953344,0.030569,1.025813,0.139388,,,,,0.030469,,,2.906209,,
SYF,2025-06-30,,,0.265149,,0.701947,0.057043,0.008025,,,25.608664,6.790123,1.460806,9.673273,,6.004211,8.553655,0.039049,0.944372,0.132849,,,,,0.030264,,,2.647363,,
SYF,2025-09-30,,,0.281716,,0.689772,0.063112,0.009206,,,22.993109,6.477525,1.451133,9.390815,,5.727794,8.30389,0.043491,0.845649,0.123359,,,,,0.03268,,,2.448468,,
SYF,2025-12-31,,,0.197996,,0.646981,0.044793,0.006306,,,32.974139,6.528758,1.477012,10.091108,,5.773097,8.923128,0.030327,0.905523,0.127478,,,,,0.031849,,,3.267643,,
SYF,2026-03-31,,,0.217685,,0.590319,0.048856,0.006625,,,30.762209,6.696479,1.502918,11.343829,,5.921405,10.030855,0.032507,0.997026,0.135209,,,,,0.030436,,,2.711801,,
SYK,2024-12-31,0.648539,0.242076,0.084835,0.283095,0.258701,0.026461,0.012706,0.045514,0.044067,224.589021,19.053077,5.942891,73.649012,74.036558,20.959386,81.017783,0.004453,0.658961,0.316423,5.458288,,1.949449,1.32261,0.149775,1.614246,725.525951,3.53663,0.04133,0.006992
SYK,2025-03-31,0.638254,0.148653,0.11149,0.199966,0.02165,0.031247,0.014216,0.019794,0.023663,187.500926,20.904467,5.858844,965.55595,114.999666,22.996012,1062.162271,0.005333,0.801768,0.364757,12.328218,6.576642,1.642326,0.998487,0.127505,1.480939,872.744677,0.382263,0.020968,0.01432
SYK,2025-06-30,0.637828,0.193955,0.146795,0.243109,0.154102,0.041716,0.01908,0.026906,0.029916,138.716748,20.362937,5.786683,132.139661,92.141126,22.4003,145.360569,0.007209,0.782408,0.35786,9.702869,,1.784166,1.058452,0.129978,1.537009,881.286732,1.256787,0.030389,0.008137
SYK,2025-09-30,0.635958,0.199439,0.141819,0.250454,0.223378,0.039431,0.018254,0.026275,0.030472,142.753906,20.245271,5.628901,90.632377,88.921957,22.270862,99.700376,0.007005,0.761763,0.352657,8.793013,,1.849339,1.125034,0.128716,1.662641,860.473606,1.792782,0.030873,0.010236
SYK,2025-12-31,0.645377,0.252545,0.118394,0.305257,0.26147,0.037868,0.017745,0.023558,0.046767,144.435342,17.10021,5.469474,65.400323,61.62385,18.811129,71.943791,0.006924,0.70736,0.331473,5.412517,,1.893123,1.21183,0.149883,1.775439,709.521165,2.524146,0.037373,0.006694
SYK,2026-03-31,0.63289,0.155482,0.123754,0.215615,0.068937,0.032421,0.016094,0.021759,0.024965,164.598128,20.369702,5.33642,295.483387,103.924968,22.407742,325.047249,0.006075,0.640715,0.318053,9.125578,6.743243,2.112114,1.253998,0.130047,1.685802,848.575206,0.779866,0.027575,0.014452
SYY,2024-12-31,0.181132,0.035333,0.020148,0.047888,0.011612,0.201589,0.016036,0.037074,0.043958,96.213638,1.938501,19.395599,166.934773,54.467084,2.608344,224.618531,0.010394,6.797418,0.540722,12.250777,4.33125,1.203915,0.675285,0.795916,3.803511,78.445034,1.096059,0.010471,0.001489
SYY,2025-03-31,0.182723,0.034748,0.020461,0.048066,0.031636,0.208637,0.01522,0.033932,0.040453,97.413309,1.9932,20.324005,63.004414,55.79696,2.681944,84.775381,0.010266,7.600937,0.554484,12.674098,4.510067,1.261633,0.759014,0.743842,3.586093,72.385179,2.042394,0.010154,0.000714
SYY,2025-06-30,0.18857,0.04201,0.025121,0.054736,0.038745,0.290164,0.019833,0.043501,0.052319,73.564476,1.847986,21.345758,47.695649,45.428467,2.486552,64.176723,0.013594,7.920219,0.541346,10.577355,5.313253,1.206938,0.697358,0.789497,3.841876,63.957694,2.246704,0.017693,0.000899
SYY,2025-09-30,0.184462,0.037829,0.022508,0.049272,-0.003499,0.230285,0.017601,0.041159,0.047555,82.064573,1.847113,18.898276,-527.874823,50.442165,2.485376,-710.28022,0.012186,7.054185,0.539158,12.004798,4.488372,1.148196,0.650786,0.781985,3.646207,76.507171,0.180672,0.007566,0.001466
SYY,2025-12-31,0.182641,0.03333,0.018736,0.046238,0.018543,0.17039,0.014311,0.033253,0.038816,100.418347,1.881453,17.110266,101.461654,54.750767,2.531583,136.521393,0.009958,6.556724,0.550716,12.883333,3.947977,1.295462,0.746688,0.763842,3.732159,82.871693,1.349614,0.006743,0.001589
SYY,2026-03-31,0.185779,0.030167,0.01657,0.044008,0.033676,0.148019,0.01215,0.029006,0.034217,114.890403,1.903735,17.00598,56.530734,58.206795,2.561564,76.064741,0.008704,6.696125,0.549655,13.408638,3.64881,1.329261,0.803735,0.733267,3.565421,78.427737,2.505882,0.007846,0.001511
T,2024-12-31,0.560499,0.165335,0.126324,0.38216,0.156449,0.039091,0.010334,0.019458,0.02003,37.142958,4.692033,1.451953,29.990751,25.919005,9.905204,63.312542,0.026923,1.350199,0.356952,9.741068,4.195665,0.66496,0.61653,0.08181,3.35111,-538.10412,2.915686,0.211871,
T,2025-03-31,0.607099,0.204336,0.142069,0.419219,0.155815,0.04194,0.010947,0.021318,0.021888,34.829526,4.94819,1.460742,31.756762,24.917694,10.44597,67.040712,0.028711,1.384119,0.361273,9.290132,4.61339,0.703765,0.649743,0.077053,3.318812,-815.791694,2.079752,0.139653,
T,2025-06-30,0.606121,0.21075,0.145881,0.421564,0.157746,0.042746,0.011098,0.021812,0.021722,33.676282,4.912739,1.43954,31.143294,24.601528,10.371131,65.745638,0.029694,1.425574,0.370102,9.367272,4.684592,0.809348,0.760815,0.076073,3.487901,-824.585468,2.169556,0.158751,
T,2025-09-30,0.615129,0.199258,0.303299,0.575401,0.171448,0.084131,0.022008,0.022218,0.033446,16.270482,4.934816,1.368856,28.783147,18.105166,10.417737,60.763205,0.061461,1.431631,0.374499,6.745671,7.266471,1.013048,0.959481,0.072562,3.436549,-934.713574,1.089972,0.159139,
T,2025-12-31,0.557222,0.182932,0.11319,0.33419,0.13563,0.03427,0.009015,0.024188,0.016528,40.006142,4.528275,1.371023,33.386928,28.604996,9.559501,70.482105,0.024996,1.402685,0.368976,10.538805,3.381351,0.906136,0.861138,0.079643,3.784462,-580.692299,2.988384,0.202624,
T,2026-03-31,0.601155,0.211325,0.121532,0.386498,0.085063,0.034917,0.009091,0.020977,0.019449,39.577766,4.809981,1.381938,56.545995,26.272339,10.154202,119.372491,0.025267,1.434561,0.373501,10.383756,3.977386,0.917911,0.8693,0.074803,3.779964,-915.800561,1.973622,0.154796,
TAP,2024-12-31,0.379259,0.14176,0.105205,0.221122,0.140152,0.021982,0.011042,0.017096,0.015535,26.672958,2.80614,0.586331,20.022111,23.14726,5.118357,36.520025,0.037491,0.473007,0.237597,8.558109,,0.935374,0.696375,0.104956,3.946905,-154.108666,1.718207,0.040613,0.003107
TAP,2025-03-31,0.369298,0.085804,0.052515,0.165444,-0.142355,0.009243,0.004666,0.008056,0.008572,63.441962,3.33166,0.586425,-23.403895,36.730791,6.076897,-42.688347,0.015762,0.476521,0.240558,15.280955,,0.89455,0.590795,0.088857,2.919909,-355.25793,-0.749587,0.10299,0.005165
TAP,2025-06-30,0.400494,0.183954,0.133935,0.236097,0.173394,0.031896,0.01598,0.022784,0.024964,17.906409,2.3983,0.571137,13.831491,18.528222,4.374462,25.228428,0.055846,0.470162,0.23556,7.549954,,0.949238,0.670894,0.119314,3.132818,-316.473648,1.675531,0.051018,0.002187
TAP,2025-09-30,0.394653,0.163713,-0.984564,0.227745,0.162435,-0.283542,-0.127991,0.024614,0.027772,-2.622106,2.58163,0.743477,15.893328,20.675986,4.708854,28.989188,-0.381373,0.609389,0.275079,7.888069,,0.604401,0.450868,0.129998,3.529377,-325.862866,-0.210445,0.044762,0.002791
TAP,2025-12-31,0.363694,0.13424,0.089506,-1.261456,0.13439,0.023294,0.01048,0.016994,-0.203321,32.213502,2.883292,0.750367,21.45466,-4.169057,5.259081,39.132973,0.031043,0.62093,0.279364,-1.608754,,0.552742,0.417941,0.117088,3.787198,-142.108298,2.268989,0.068697,0.00293
TAP,2026-03-31,0.381609,0.122156,0.064353,0.202756,-0.097486,0.015046,0.006764,0.01356,0.016655,50.736797,3.265058,0.763388,-33.492484,29.372305,5.955416,-61.08978,0.01971,0.62371,0.280397,12.354311,,0.53548,0.376854,0.10511,2.945502,-350.012378,0.016523,0.09855,0.003488
TDG,2024-12-31,0.615653,0.487537,0.245763,0.541874,0.353938,-0.078779,0.022914,0.041452,0.051843,137.783824,33.862126,-10.854494,95.67243,88.360095,47.880072,135.278061,0.007258,-4.002717,1.164257,20.781969,2.637566,2.695271,1.850263,0.093237,1.561089,998.370081,1.525355,0.020937,0.012463
TDG,2025-03-31,0.592558,0.463256,0.222791,0.506512,0.042791,-0.084465,0.021867,0.039582,0.050426,141.810908,31.594151,-11.978033,738.341576,88.197818,44.67322,1043.993734,0.007052,-4.417034,1.143529,20.774105,2.645503,3.089682,2.12054,0.098151,1.490985,949.387984,0.308977,0.026047,0.022326
TDG,2025-06-30,0.59544,0.467143,0.219937,0.502459,0.256147,-0.098321,0.021674,0.04055,0.050368,138.063872,30.365411,-13.574625,118.54699,85.451444,42.935817,167.622031,0.007243,-4.998401,1.10185,19.768683,2.599496,3.127544,2.185436,0.098546,1.47365,955.502078,1.28252,0.025928,0.022798
TDG,2025-09-30,0.603201,0.479688,0.250308,0.520722,0.18096,-0.062977,0.026627,0.046507,0.056593,111.356434,27.873379,-7.012949,154.030442,75.687489,39.412156,217.794611,0.00898,-3.100351,1.310839,21.439716,2.792857,3.213566,2.253437,0.106377,1.507112,894.051661,0.831148,0.027082,0.013541
TDG,2025-12-31,0.591685,0.458206,0.194748,0.501969,0.337856,-0.048004,0.018731,0.039206,0.049336,152.645899,29.727538,-7.327662,87.988893,83.737945,42.033883,124.413761,0.006551,-3.241208,1.264722,23.991282,2.204211,2.749901,1.813807,0.096182,1.460997,1027.557082,1.869663,0.026258,0.011816
TDG,2026-03-31,0.593947,0.466588,0.210299,0.506682,0.025157,-0.056903,0.021028,0.040215,0.051474,126.96715,26.701032,-7.224785,1061.366016,74.513129,37.75449,1500.740992,0.007876,-3.40385,1.257881,21.814585,2.446281,3.515984,2.532377,0.099992,1.47907,944.622809,0.252336,0.027909,0.01022
TDY,2024-12-31,0.427811,0.192771,0.132131,0.213672,0.201957,0.020787,0.013978,0.020952,0.018842,148.327922,19.598677,3.08324,97.043812,97.813067,20.89995,103.487128,0.006742,0.292039,0.196387,6.228037,,2.33402,1.609226,0.105792,1.667185,430.390789,1.674559,0.019304,0.005125
TDY,2025-03-31,0.427271,0.17884,0.130078,0.234499,0.154907,0.019002,0.012533,0.015898,0.018949,156.113958,20.306982,2.966499,131.09124,92.347043,21.655283,139.795167,0.006406,0.298714,0.197016,7.362647,,2.185356,1.443785,0.096348,1.549866,464.90386,1.28632,0.012415,0.006138
TDY,2025-06-30,0.425844,0.183788,0.138667,0.240933,0.129682,0.020228,0.013868,0.017285,0.020797,140.271998,19.451075,2.837369,149.990283,86.092664,20.742548,159.94903,0.007129,0.252233,0.172935,6.324376,,1.662116,1.066553,0.100012,1.580888,481.607824,1.079562,0.020017,0.007465
TDY,2025-09-30,0.428386,0.183696,0.143358,0.238584,0.203897,0.020898,0.01436,0.017425,0.020847,133.407759,19.125101,2.78796,93.797682,85.483241,20.39493,100.025468,0.007496,0.239887,0.164842,5.458209,,1.787223,1.200466,0.100171,1.640384,470.791886,1.554599,0.018967,0.00682
TDY,2025-12-31,0.428704,0.204366,0.170936,0.259505,0.210383,0.026213,0.01803,0.021766,0.024864,106.832701,18.261547,2.800397,86.80157,75.043008,19.47404,92.564842,0.00936,0.251296,0.172852,5.074092,,1.642707,1.081824,0.10548,1.624647,445.265056,1.375181,0.024685,0.00552
TDY,2026-03-31,0.431895,0.188578,0.145375,0.244472,0.130953,0.021188,0.014639,0.018164,0.021631,129.819632,18.872567,2.75056,144.116948,82.323006,20.125629,153.685729,0.007703,0.231335,0.159833,5.12559,,1.75625,1.163469,0.100697,1.609678,465.693953,1.031746,0.019037,0.00359
TECH,2024-12-31,0.652747,0.159643,0.117462,0.242763,0.261,0.016786,0.013065,0.016223,0.017944,322.071215,37.831286,5.406355,144.947626,157.651665,38.271919,146.635875,0.003105,0.190103,0.147964,1.698161,20.960894,3.935605,2.767444,0.11123,1.362903,817.205745,2.417484,0.022964,0.049517
TECH,2025-03-31,0.678586,0.122424,0.07144,0.214599,0.098036,0.011193,0.008542,0.009729,0.016275,497.479401,35.539975,5.568348,362.521041,167.540327,35.95392,366.743435,0.00201,0.209858,0.160158,2.790338,20.070254,3.707005,2.577699,0.119573,1.333309,846.401745,1.820436,0.032016,0.036027
TECH,2025-06-30,0.627238,0.368146,-0.055773,0.020286,0.29439,-0.009213,-0.006911,0.039845,-0.008682,-635.652489,35.45218,5.856274,120.425938,1767.954314,35.865102,121.828576,-0.001573,0.231424,0.173605,28.586936,-9.495409,3.459218,2.381896,0.123917,1.532145,745.280695,-5.554984,0.015428,0.014355
TECH,2025-09-30,0.65646,0.166314,0.133255,0.262655,0.077549,0.019425,0.015116,0.016736,0.021383,294.279552,39.214338,5.71624,505.672968,151.038946,39.67108,511.562696,0.003398,0.200666,0.156156,2.059895,17.356851,4.216728,2.811021,0.113436,1.558236,875.791285,0.722404,0.018715,0.040767
TECH,2025-12-31,0.646475,0.184066,0.128462,0.262487,0.25852,0.018901,0.015067,0.017949,0.022229,295.642209,37.978838,5.58783,146.908938,146.373432,38.421189,148.620032,0.003382,0.174489,0.139095,1.121768,24.391985,4.539273,3.076247,0.117286,1.602679,852.982376,2.168197,0.020012,0.047175
TECH,2026-03-31,0.668844,0.242426,0.16392,0.314038,0.249105,0.024479,0.020014,0.023676,0.030712,220.131736,36.08389,5.388694,144.854202,116.241423,36.50417,146.541363,0.004543,0.139223,0.113825,,30.652373,4.488903,3.176418,0.122095,1.451399,880.366576,1.697671,0.029177,0.033701
TEL,2024-12-31,0.354536,0.194213,0.137643,0.234098,0.175443,0.04255,0.023528,0.033536,0.039626,112.396466,15.470629,4.782443,88.180289,71.541575,16.747741,95.459635,0.008897,0.338867,0.18738,3.286192,118.666667,1.680975,1.095462,0.170937,1.317308,389.115833,1.662879,0.053441,0.009124
TEL,2025-03-31,0.35216,0.19358,0.003138,0.231958,0.1021,0.001076,0.00055,0.00078,0.043552,4565.025713,14.324242,4.910661,140.296299,66.851545,15.506718,151.87786,0.000219,0.464543,0.237318,3.184183,54.928571,1.512585,1.07868,0.175135,1.297526,384.657814,50.230769,0.055515,0.008207
